YEAR,MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,ORIGIN,DEST,ARR_DELAY,CANCELLED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY
2017,1,2,2017/1/17,OO,4904,LAX,SFO,48,0,56,337,4,0
2017,1,2,2017/1/17,OO,4905,SFO,LAX,36,0,53,337,0,0
2017,1,2,2017/1/17,OO,4906,LAX,SFO,27,0,54,337,0,0
2017,1,2,2017/1/17,OO,4907,SFO,LAX,22,0,54,337,1,0
2017,1,2,2017/1/17,OO,4908,LAX,SFO,20,0,65,337,0,0
2017,1,2,2017/1/17,OO,4909,SFO,LAX,2,0,53,337,0,0
2017,1,2,2017/1/17,OO,4911,SFO,LAX,-6,0,57,337,0,0
2017,1,2,2017/1/17,OO,4912,LAX,SFO,-8,0,57,337,0,0
2017,1,2,2017/1/17,OO,4913,SFO,LAX,-16,0,53,337,0,0
2017,1,2,2017/1/17,OO,4914,LAX,SFO,0,0,69,337,0,0
2017,1,2,2017/1/17,OO,4915,SFO,LAX,-25,0,53,337,0,0
2017,1,2,2017/1/17,OO,4916,LAX,SFO,-19,0,56,337,0,0
2017,1,2,2017/1/17,OO,4918,LAX,SFO,-12,0,57,337,0,0
2017,1,2,2017/1/17,OO,4919,SFO,LAX,-26,0,53,337,0,0
2017,1,2,2017/1/17,OO,4920,LAX,SFO,-2,0,55,337,0,0
2017,1,2,2017/1/17,OO,4921,SFO,LAX,5,0,59,337,0,0
2017,1,2,2017/1/17,OO,4922,LAX,SFO,-10,0,55,337,0,0
2017,1,2,2017/1/17,OO,4923,SFO,LAX,14,0,54,337,0,0
2017,1,2,2017/1/17,OO,4924,LAX,SFO,-10,0,56,337,0,0
2017,1,2,2017/1/17,OO,4925,SFO,LAX,-14,0,55,337,0,0
2017,1,2,2017/1/17,OO,4926,LAX,SFO,1,0,56,337,0,0
2017,1,2,2017/1/17,OO,4927,SFO,LAX,-25,0,54,337,0,0
2017,1,2,2017/1/17,OO,5026,SMF,SFO,-17,0,29,86,0,0
2017,1,2,2017/1/17,OO,5041,SFO,SMF,-7,0,29,86,0,0
2017,1,2,2017/1/17,OO,5085,SMF,SFO,-12,0,32,86,0,0
2017,1,2,2017/1/17,OO,5093,SFO,SMF,38,0,23,86,0,0
2017,1,2,2017/1/17,OO,5094,SFO,SMF,-25,0,24,86,0,0
2017,1,2,2017/1/17,OO,5096,SFO,SMF,-5,0,25,86,0,0
2017,1,2,2017/1/17,OO,5097,SMF,SFO,-12,0,30,86,0,0
2017,1,2,2017/1/17,OO,5150,SFO,SMF,-2,0,23,86,0,0
2017,1,2,2017/1/17,OO,5153,SMF,SFO,14,0,28,86,0,0
2017,1,2,2017/1/17,OO,5154,SMF,SFO,55,0,30,86,0,0
2017,1,2,2017/1/17,OO,5445,SFO,LAX,-17,0,54,337,0,0
2017,1,2,2017/1/17,OO,5513,SMF,LAX,-13,0,59,373,0,0
2017,1,2,2017/1/17,OO,5583,LAX,SMF,-18,0,65,373,0,0
2017,1,2,2017/1/17,OO,5635,LAX,SMF,2,0,71,373,0,0
2017,1,2,2017/1/17,OO,5663,SMF,LAX,-3,0,60,373,0,0
2017,1,3,2017/1/18,OO,3018,LAX,SMF,-2,0,68,373,0,0
2017,1,3,2017/1/18,OO,3018,SMF,LAX,-23,0,57,373,0,0
2017,1,3,2017/1/18,OO,3542,SMF,LAX,3,0,62,373,0,0
2017,1,3,2017/1/18,OO,3544,LAX,SMF,39,0,67,373,1,0
2017,1,3,2017/1/18,OO,3544,SMF,LAX,26,0,66,373,0,0
2017,1,3,2017/1/18,OO,4671,LAX,SMF,26,0,70,373,0,0
2017,1,3,2017/1/18,OO,4900,LAX,SFO,8,0,72,337,0,0
2017,1,3,2017/1/18,OO,4901,SFO,LAX,57,0,64,337,13,0
2017,1,3,2017/1/18,OO,4902,LAX,SFO,101,0,64,337,24,0
2017,1,3,2017/1/18,OO,4903,SFO,LAX,1,0,53,337,0,0
2017,1,3,2017/1/18,OO,4904,LAX,SFO,197,0,71,337,73,0
2017,1,3,2017/1/18,OO,4905,SFO,LAX,47,0,54,337,0,0
2017,1,3,2017/1/18,OO,4906,LAX,SFO,33,0,71,337,0,0
2017,1,3,2017/1/18,OO,4907,SFO,LAX,37,0,58,337,0,0
2017,1,3,2017/1/18,OO,4908,LAX,SFO,na,1,na,337,0,0
2017,1,3,2017/1/18,OO,4909,SFO,LAX,39,0,52,337,0,0
2017,1,3,2017/1/18,OO,4911,SFO,LAX,103,0,54,337,43,0
2017,1,3,2017/1/18,OO,4912,LAX,SFO,82,0,77,337,37,0
2017,1,3,2017/1/18,OO,4913,SFO,LAX,na,1,na,337,0,0
2017,1,3,2017/1/18,OO,4914,LAX,SFO,179,0,79,337,161,0
2017,1,3,2017/1/18,OO,4915,SFO,LAX,143,0,57,337,0,0
2017,1,3,2017/1/18,OO,4916,LAX,SFO,151,0,69,337,0,0
2017,1,3,2017/1/18,OO,4918,LAX,SFO,162,0,81,337,0,75
2017,1,3,2017/1/18,OO,4919,SFO,LAX,76,0,58,337,0,0
2017,1,3,2017/1/18,OO,4920,LAX,SFO,213,0,54,337,33,0
2017,1,3,2017/1/18,OO,4921,SFO,LAX,141,0,56,337,0,0
2017,1,3,2017/1/18,OO,4922,LAX,SFO,154,0,55,337,39,0
2017,1,3,2017/1/18,OO,4923,SFO,LAX,101,0,60,337,0,0
2017,1,3,2017/1/18,OO,4924,LAX,SFO,159,0,53,337,18,0
2017,1,3,2017/1/18,OO,4925,SFO,LAX,126,0,59,337,0,0
2017,1,3,2017/1/18,OO,4926,LAX,SFO,167,0,53,337,65,0
2017,1,3,2017/1/18,OO,4927,SFO,LAX,163,0,55,337,0,0
2017,1,3,2017/1/18,OO,5026,SMF,SFO,na,1,na,86,0,0
2017,1,3,2017/1/18,OO,5041,SFO,SMF,na,1,na,86,0,0
2017,1,3,2017/1/18,OO,5085,SMF,SFO,na,1,na,86,0,0
2017,1,3,2017/1/18,OO,5093,SFO,SMF,4,0,23,86,0,0
2017,1,3,2017/1/18,OO,5094,SFO,SMF,212,0,24,86,0,0
2017,1,3,2017/1/18,OO,5096,SFO,SMF,na,1,na,86,0,0
2017,1,3,2017/1/18,OO,5097,SMF,SFO,18,0,53,86,0,0
2017,1,3,2017/1/18,OO,5150,SFO,SMF,na,1,na,86,0,0
2017,1,3,2017/1/18,OO,5153,SMF,SFO,-15,0,28,86,0,0
2017,1,3,2017/1/18,OO,5154,SMF,SFO,50,0,40,86,0,0
2017,1,3,2017/1/18,OO,5445,SFO,LAX,2,0,54,337,0,0
2017,1,3,2017/1/18,OO,5513,SMF,LAX,-17,0,62,373,0,0
2017,1,3,2017/1/18,OO,5583,LAX,SMF,13,0,96,373,0,0
2017,1,3,2017/1/18,OO,5635,LAX,SMF,-6,0,68,373,0,0
2017,1,3,2017/1/18,OO,5663,SMF,LAX,3,0,63,373,0,0
2017,1,4,2017/1/19,OO,3018,LAX,SMF,-7,0,65,373,0,0
2017,1,4,2017/1/19,OO,3018,SMF,LAX,-18,0,59,373,0,0
2017,1,4,2017/1/19,OO,3542,SMF,LAX,8,0,62,373,0,0
2017,1,4,2017/1/19,OO,3544,LAX,SMF,-3,0,71,373,0,0
2017,1,4,2017/1/19,OO,3544,SMF,LAX,-19,0,61,373,0,0
2017,1,4,2017/1/19,OO,4671,LAX,SMF,21,0,66,373,0,0
2017,1,4,2017/1/19,OO,4900,LAX,SFO,-8,0,61,337,0,0
2017,1,4,2017/1/19,OO,4901,SFO,LAX,51,0,55,337,6,0
2017,1,4,2017/1/19,OO,4902,LAX,SFO,28,0,90,337,0,0
2017,1,4,2017/1/19,OO,4903,SFO,LAX,120,0,63,337,0,111
2017,1,4,2017/1/19,OO,4904,LAX,SFO,80,0,70,337,0,0
2017,1,4,2017/1/19,OO,4905,SFO,LAX,29,0,59,337,15,0
2017,1,4,2017/1/19,OO,4906,LAX,SFO,140,0,67,337,0,0
2017,1,4,2017/1/19,OO,4907,SFO,LAX,32,0,59,337,0,13
2017,1,4,2017/1/19,OO,4908,LAX,SFO,63,0,65,337,0,0
2017,1,4,2017/1/19,OO,4909,SFO,LAX,2,0,58,337,0,0
2017,1,4,2017/1/19,OO,4911,SFO,LAX,38,0,52,337,0,0
2017,1,4,2017/1/19,OO,4912,LAX,SFO,40,0,65,337,0,25
2017,1,4,2017/1/19,OO,4913,SFO,LAX,24,0,56,337,0,0
2017,1,4,2017/1/19,OO,4914,LAX,SFO,45,0,60,337,7,0
2017,1,4,2017/1/19,OO,4915,SFO,LAX,-23,0,55,337,0,0
2017,1,4,2017/1/19,OO,4916,LAX,SFO,33,0,62,337,9,0
2017,1,4,2017/1/19,OO,4918,LAX,SFO,-3,0,63,337,0,0
2017,1,4,2017/1/19,OO,4919,SFO,LAX,10,0,55,337,0,0
2017,1,4,2017/1/19,OO,4920,LAX,SFO,-3,0,60,337,0,0
2017,1,4,2017/1/19,OO,4921,SFO,LAX,33,0,57,337,0,0
2017,1,4,2017/1/19,OO,4922,LAX,SFO,22,0,61,337,0,0
2017,1,4,2017/1/19,OO,4923,SFO,LAX,72,0,58,337,0,0
2017,1,4,2017/1/19,OO,4924,LAX,SFO,138,0,69,337,102,0
2017,1,4,2017/1/19,OO,4925,SFO,LAX,5,0,61,337,0,0
2017,1,4,2017/1/19,OO,4926,LAX,SFO,127,0,74,337,27,0
2017,1,4,2017/1/19,OO,4927,SFO,LAX,-11,0,56,337,0,0
2017,1,4,2017/1/19,OO,5026,SMF,SFO,15,0,32,86,0,0
2017,1,4,2017/1/19,OO,5041,SFO,SMF,28,0,21,86,28,0
2017,1,4,2017/1/19,OO,5085,SMF,SFO,32,0,30,86,0,0
2017,1,4,2017/1/19,OO,5093,SFO,SMF,-2,0,22,86,0,0
2017,1,4,2017/1/19,OO,5094,SFO,SMF,-5,0,21,86,0,0
2017,1,4,2017/1/19,OO,5096,SFO,SMF,74,0,21,86,0,0
2017,1,4,2017/1/19,OO,5097,SMF,SFO,-13,0,30,86,0,0
2017,1,4,2017/1/19,OO,5150,SFO,SMF,-13,0,20,86,0,0
2017,1,4,2017/1/19,OO,5153,SMF,SFO,-20,0,24,86,0,0
2017,1,4,2017/1/19,OO,5154,SMF,SFO,82,0,36,86,1,0
2017,1,4,2017/1/19,OO,5445,SFO,LAX,-2,0,54,337,0,0
2017,1,4,2017/1/19,OO,5513,SMF,LAX,27,0,71,373,0,0
2017,1,4,2017/1/19,OO,5583,LAX,SMF,2,0,71,373,0,0
2017,1,4,2017/1/19,OO,5635,LAX,SMF,5,0,68,373,0,0
2017,1,4,2017/1/19,OO,5663,SMF,LAX,-14,0,61,373,0,0
2017,1,5,2017/1/20,OO,3018,LAX,SMF,33,0,67,373,0,0
2017,1,5,2017/1/20,OO,3018,SMF,LAX,44,0,63,373,0,0
2017,1,5,2017/1/20,OO,3542,SMF,LAX,27,0,62,373,0,0
2017,1,5,2017/1/20,OO,3544,LAX,SMF,40,0,70,373,4,0
2017,1,5,2017/1/20,OO,3544,SMF,LAX,37,0,65,373,0,0
2017,1,5,2017/1/20,OO,4671,LAX,SMF,33,0,61,373,0,0
2017,1,5,2017/1/20,OO,4900,LAX,SFO,6,0,63,337,0,0
2017,1,5,2017/1/20,OO,4901,SFO,LAX,60,0,59,337,0,0
2017,1,5,2017/1/20,OO,4902,LAX,SFO,51,0,81,337,25,0
2017,1,5,2017/1/20,OO,4903,SFO,LAX,35,0,55,337,0,0
2017,1,5,2017/1/20,OO,4904,LAX,SFO,71,0,67,337,0,0
2017,1,5,2017/1/20,OO,4905,SFO,LAX,19,0,54,337,0,0
2017,1,5,2017/1/20,OO,4906,LAX,SFO,60,0,63,337,0,0
2017,1,5,2017/1/20,OO,4907,SFO,LAX,35,0,58,337,0,0
2017,1,5,2017/1/20,OO,4908,LAX,SFO,21,0,65,337,0,0
2017,1,5,2017/1/20,OO,4909,SFO,LAX,42,0,61,337,0,0
2017,1,5,2017/1/20,OO,4911,SFO,LAX,45,0,64,337,0,0
2017,1,5,2017/1/20,OO,4912,LAX,SFO,42,0,68,337,0,0
2017,1,5,2017/1/20,OO,4913,SFO,LAX,11,0,56,337,0,0
2017,1,5,2017/1/20,OO,4914,LAX,SFO,48,0,66,337,0,0
2017,1,5,2017/1/20,OO,4915,SFO,LAX,-4,0,55,337,0,0
2017,1,5,2017/1/20,OO,4916,LAX,SFO,35,0,68,337,10,0
2017,1,5,2017/1/20,OO,4918,LAX,SFO,71,0,65,337,0,39
2017,1,5,2017/1/20,OO,4919,SFO,LAX,89,0,61,337,23,0
2017,1,5,2017/1/20,OO,4920,LAX,SFO,5,0,67,337,0,0
2017,1,5,2017/1/20,OO,4921,SFO,LAX,12,0,58,337,0,0
2017,1,5,2017/1/20,OO,4922,LAX,SFO,95,0,66,337,0,0
2017,1,5,2017/1/20,OO,4923,SFO,LAX,13,0,58,337,0,0
2017,1,5,2017/1/20,OO,4924,LAX,SFO,25,0,63,337,0,0
2017,1,5,2017/1/20,OO,4925,SFO,LAX,30,0,58,337,0,0
2017,1,5,2017/1/20,OO,4926,LAX,SFO,28,0,66,337,1,0
2017,1,5,2017/1/20,OO,4927,SFO,LAX,1,0,51,337,0,0
2017,1,5,2017/1/20,OO,5026,SMF,SFO,60,0,37,86,0,0
2017,1,5,2017/1/20,OO,5041,SFO,SMF,175,0,22,86,99,0
2017,1,5,2017/1/20,OO,5085,SMF,SFO,179,0,34,86,0,0
2017,1,5,2017/1/20,OO,5093,SFO,SMF,3,0,25,86,0,0
2017,1,5,2017/1/20,OO,5094,SFO,SMF,6,0,26,86,0,0
2017,1,5,2017/1/20,OO,5096,SFO,SMF,35,0,23,86,0,0
2017,1,5,2017/1/20,OO,5097,SMF,SFO,97,0,34,86,0,0
2017,1,5,2017/1/20,OO,5150,SFO,SMF,-1,0,23,86,0,0
2017,1,5,2017/1/20,OO,5153,SMF,SFO,-8,0,32,86,0,0
2017,1,5,2017/1/20,OO,5154,SMF,SFO,21,0,30,86,0,0
2017,1,2,2017/1/31,UA,207,SFO,LAX,-18,0,55,337,0,0
2017,1,2,2017/1/31,UA,222,SFO,LAX,-23,0,55,337,0,0
2017,1,2,2017/1/31,UA,256,SFO,LAX,-9,0,58,337,0,0
2017,1,2,2017/1/31,UA,281,SFO,LAX,4,0,56,337,0,0
2017,1,2,2017/1/31,UA,398,LAX,SFO,-23,0,52,337,0,0
2017,1,2,2017/1/31,UA,414,LAX,SFO,-28,0,54,337,0,0
2017,1,2,2017/1/31,UA,420,LAX,SFO,46,0,65,337,38,0
2017,1,2,2017/1/31,UA,444,LAX,SFO,-26,0,51,337,0,0
2017,1,2,2017/1/31,UA,449,LAX,SFO,50,0,54,337,50,0
2017,1,2,2017/1/31,UA,460,LAX,SFO,-28,0,54,337,0,0
2017,1,2,2017/1/31,UA,479,SFO,LAX,8,0,55,337,0,0
2017,1,2,2017/1/31,UA,480,LAX,SFO,-19,0,50,337,0,0
2017,1,2,2017/1/31,UA,481,LAX,SFO,-17,0,52,337,0,0
2017,1,2,2017/1/31,UA,502,LAX,SFO,-33,0,52,337,0,0
2017,1,2,2017/1/31,UA,525,SFO,LAX,103,0,52,337,0,0
2017,1,2,2017/1/31,UA,708,LAX,SFO,-32,0,53,337,0,0
2017,1,2,2017/1/31,UA,731,LAX,SFO,12,0,53,337,0,0
2017,1,2,2017/1/31,UA,750,SFO,LAX,-17,0,57,337,0,0
2017,1,2,2017/1/31,UA,814,SFO,LAX,-12,0,57,337,0,0
2017,1,2,2017/1/31,UA,816,SFO,LAX,-15,0,56,337,0,0
2017,1,2,2017/1/31,UA,937,SFO,LAX,-13,0,55,337,0,0
2017,1,2,2017/1/31,UA,1447,SFO,LAX,-18,0,55,337,0,0
2017,1,2,2017/1/31,UA,1749,SFO,LAX,0,0,57,337,0,0
2017,1,2,2017/1/31,UA,1845,LAX,SFO,-8,0,53,337,0,0
2017,1,1,2017/1/30,UA,207,SFO,LAX,-18,0,54,337,0,0
2017,1,1,2017/1/30,UA,222,SFO,LAX,0,0,52,337,0,0
2017,1,1,2017/1/30,UA,256,SFO,LAX,-10,0,57,337,0,0
2017,1,1,2017/1/30,UA,281,SFO,LAX,-18,0,54,337,0,0
2017,1,1,2017/1/30,UA,398,LAX,SFO,-6,0,52,337,0,0
2017,1,1,2017/1/30,UA,414,LAX,SFO,-26,0,52,337,0,0
2017,1,1,2017/1/30,UA,420,LAX,SFO,-18,0,52,337,0,0
2017,1,1,2017/1/30,UA,444,LAX,SFO,-23,0,53,337,0,0
2017,1,1,2017/1/30,UA,449,LAX,SFO,-17,0,52,337,0,0
2017,1,1,2017/1/30,UA,460,LAX,SFO,-21,0,52,337,0,0
2017,1,1,2017/1/30,UA,479,SFO,LAX,8,0,55,337,0,0
2017,1,1,2017/1/30,UA,480,LAX,SFO,-22,0,56,337,0,0
2017,1,1,2017/1/30,UA,481,LAX,SFO,-20,0,54,337,0,0
2017,1,1,2017/1/30,UA,502,LAX,SFO,-25,0,52,337,0,0
2017,1,1,2017/1/30,UA,525,SFO,LAX,-23,0,52,337,0,0
2017,1,1,2017/1/30,UA,708,LAX,SFO,-30,0,52,337,0,0
2017,1,1,2017/1/30,UA,731,LAX,SFO,-14,0,55,337,0,0
2017,1,1,2017/1/30,UA,750,SFO,LAX,-23,0,53,337,0,0
2017,1,1,2017/1/30,UA,814,SFO,LAX,-1,0,56,337,0,0
2017,1,1,2017/1/30,UA,816,SFO,LAX,-1,0,58,337,0,0
2017,1,1,2017/1/30,UA,937,SFO,LAX,-11,0,55,337,0,0
2017,1,1,2017/1/30,UA,1294,LAX,SFO,-21,0,57,337,0,0
2017,1,1,2017/1/30,UA,1447,SFO,LAX,19,0,53,337,0,0
2017,1,1,2017/1/30,UA,1749,SFO,LAX,2,0,56,337,0,0
2017,1,1,2017/1/30,UA,1845,LAX,SFO,2,0,52,337,0,0
2017,1,1,2017/1/30,UA,1912,SFO,LAX,4,0,57,337,0,0
2017,1,7,2017/1/29,UA,207,SFO,LAX,1,0,55,337,0,0
2017,1,7,2017/1/29,UA,222,SFO,LAX,-13,0,55,337,0,0
2017,1,7,2017/1/29,UA,256,SFO,LAX,-20,0,57,337,0,0
2017,1,7,2017/1/29,UA,281,SFO,LAX,-19,0,58,337,0,0
2017,1,7,2017/1/29,UA,366,SFO,LAX,-6,0,49,337,0,0
2017,1,7,2017/1/29,UA,398,LAX,SFO,96,0,52,337,96,0
2017,1,7,2017/1/29,UA,414,LAX,SFO,-29,0,52,337,0,0
2017,1,7,2017/1/29,UA,420,LAX,SFO,-16,0,51,337,0,0
2017,1,7,2017/1/29,UA,444,LAX,SFO,-13,0,52,337,0,0
2017,1,7,2017/1/29,UA,449,LAX,SFO,-29,0,54,337,0,0
2017,1,7,2017/1/29,UA,479,SFO,LAX,18,0,56,337,0,0
2017,1,7,2017/1/29,UA,480,LAX,SFO,-5,0,51,337,0,0
2017,1,7,2017/1/29,UA,481,LAX,SFO,-23,0,51,337,0,0
2017,1,7,2017/1/29,UA,708,LAX,SFO,-8,0,52,337,0,0
2017,1,7,2017/1/29,UA,731,LAX,SFO,-21,0,50,337,0,0
2017,1,7,2017/1/29,UA,750,SFO,LAX,-10,0,55,337,0,0
2017,1,7,2017/1/29,UA,814,SFO,LAX,-2,0,55,337,0,0
2017,1,7,2017/1/29,UA,816,SFO,LAX,-10,0,55,337,0,0
2017,1,7,2017/1/29,UA,937,SFO,LAX,-15,0,61,337,0,0
2017,1,7,2017/1/29,UA,1203,LAX,SFO,8,0,50,337,0,0
2017,1,7,2017/1/29,UA,1447,SFO,LAX,-4,0,53,337,0,0
2017,1,6,2017/1/28,UA,222,SFO,LAX,-35,0,55,337,0,0
2017,1,6,2017/1/28,UA,256,SFO,LAX,-8,0,53,337,0,0
2017,1,6,2017/1/28,UA,281,SFO,LAX,-16,0,58,337,0,0
2017,1,6,2017/1/28,UA,414,LAX,SFO,-29,0,53,337,0,0
2017,1,6,2017/1/28,UA,444,LAX,SFO,-21,0,51,337,0,0
2017,1,6,2017/1/28,UA,460,LAX,SFO,-13,0,50,337,0,0
2017,1,6,2017/1/28,UA,502,LAX,SFO,-36,0,54,337,0,0
2017,1,6,2017/1/28,UA,708,LAX,SFO,-20,0,54,337,0,0
2017,1,6,2017/1/28,UA,816,SFO,LAX,-23,0,55,337,0,0
2017,1,6,2017/1/28,UA,937,SFO,LAX,-9,0,55,337,0,0
2017,1,6,2017/1/28,UA,1749,SFO,LAX,-9,0,52,337,0,0
2017,1,6,2017/1/28,UA,1845,LAX,SFO,-16,0,55,337,0,0
2017,1,5,2017/1/27,UA,207,SFO,LAX,-10,0,54,337,0,0
2017,1,5,2017/1/27,UA,222,SFO,LAX,184,0,50,337,184,0
2017,1,5,2017/1/27,UA,256,SFO,LAX,21,0,58,337,0,0
2017,1,5,2017/1/27,UA,281,SFO,LAX,13,0,54,337,0,0
2017,1,5,2017/1/27,UA,398,LAX,SFO,153,0,50,337,0,0
2017,1,5,2017/1/27,UA,414,LAX,SFO,-21,0,61,337,0,0
2017,1,5,2017/1/27,UA,420,LAX,SFO,-10,0,55,337,0,0
2017,1,5,2017/1/27,UA,444,LAX,SFO,-3,0,53,337,0,0
2017,1,5,2017/1/27,UA,449,LAX,SFO,-18,0,58,337,0,0
2017,1,5,2017/1/27,UA,460,LAX,SFO,1,0,58,337,0,0
2017,1,5,2017/1/27,UA,479,SFO,LAX,23,0,57,337,0,0
2017,1,5,2017/1/27,UA,480,LAX,SFO,-31,0,54,337,0,0
2017,1,5,2017/1/27,UA,481,LAX,SFO,101,0,51,337,45,0
2017,1,5,2017/1/27,UA,502,LAX,SFO,1,0,58,337,0,0
2017,1,5,2017/1/27,UA,525,SFO,LAX,-20,0,54,337,0,0
2017,1,5,2017/1/27,UA,708,LAX,SFO,-2,0,56,337,0,0
2017,1,5,2017/1/27,UA,731,LAX,SFO,-2,0,51,337,0,0
2017,1,5,2017/1/27,UA,750,SFO,LAX,69,0,53,337,66,0
2017,1,5,2017/1/27,UA,814,SFO,LAX,25,0,61,337,20,0
2017,1,5,2017/1/27,UA,816,SFO,LAX,-17,0,55,337,0,0
2017,1,5,2017/1/27,UA,937,SFO,LAX,-24,0,56,337,0,0
2017,1,5,2017/1/13,UA,708,LAX,SFO,-23,0,53,337,0,0
2017,1,5,2017/1/13,UA,731,LAX,SFO,3,0,55,337,0,0
2017,1,5,2017/1/13,UA,750,SFO,LAX,1,0,57,337,0,0
2017,1,5,2017/1/13,UA,814,SFO,LAX,-21,0,58,337,0,0
2017,1,5,2017/1/13,UA,816,SFO,LAX,-8,0,58,337,0,0
2017,1,5,2017/1/13,UA,937,SFO,LAX,3,0,58,337,0,0
2017,1,5,2017/1/13,UA,1294,LAX,SFO,-11,0,53,337,0,0
2017,1,5,2017/1/13,UA,1447,SFO,LAX,-17,0,55,337,0,0
2017,1,5,2017/1/13,UA,1749,SFO,LAX,6,0,54,337,0,0
2017,1,5,2017/1/13,UA,1845,LAX,SFO,-13,0,54,337,0,0
2017,1,5,2017/1/13,UA,1912,SFO,LAX,-16,0,56,337,0,0
2017,1,4,2017/1/12,UA,207,SFO,LAX,29,0,63,337,0,0
2017,1,4,2017/1/12,UA,222,SFO,LAX,27,0,63,337,4,0
2017,1,4,2017/1/12,UA,256,SFO,LAX,10,0,61,337,0,0
2017,1,4,2017/1/12,UA,281,SFO,LAX,2,0,55,337,0,0
2017,1,4,2017/1/12,UA,398,LAX,SFO,-6,0,51,337,0,0
2017,1,4,2017/1/12,UA,414,LAX,SFO,-12,0,59,337,0,0
2017,1,4,2017/1/12,UA,420,LAX,SFO,79,0,55,337,20,0
2017,1,4,2017/1/12,UA,444,LAX,SFO,46,0,56,337,3,0
2017,1,4,2017/1/12,UA,449,LAX,SFO,-3,0,58,337,0,0
2017,1,4,2017/1/12,UA,460,LAX,SFO,-4,0,57,337,0,0
2017,1,4,2017/1/12,UA,479,SFO,LAX,60,0,61,337,0,0
2017,1,4,2017/1/12,UA,480,LAX,SFO,2,0,56,337,0,0
2017,1,4,2017/1/12,UA,481,LAX,SFO,31,0,56,337,2,0
2017,1,4,2017/1/12,UA,502,LAX,SFO,2,0,63,337,0,0
2017,1,4,2017/1/12,UA,525,SFO,LAX,73,0,60,337,8,0
2017,1,4,2017/1/12,UA,708,LAX,SFO,-31,0,55,337,0,0
2017,1,4,2017/1/12,UA,731,LAX,SFO,4,0,51,337,0,0
2017,1,4,2017/1/12,UA,750,SFO,LAX,43,0,59,337,13,0
2017,1,4,2017/1/12,UA,814,SFO,LAX,72,0,60,337,0,0
2017,1,4,2017/1/12,UA,816,SFO,LAX,-5,0,58,337,0,0
2017,1,4,2017/1/12,UA,937,SFO,LAX,8,0,64,337,0,0
2017,1,4,2017/1/12,UA,1294,LAX,SFO,32,0,54,337,0,0
2017,1,4,2017/1/12,UA,1447,SFO,LAX,-19,0,54,337,0,0
2017,1,4,2017/1/12,UA,1749,SFO,LAX,-2,0,59,337,0,0
2017,1,4,2017/1/12,UA,1845,LAX,SFO,343,0,51,337,5,0
2017,1,4,2017/1/12,UA,1912,SFO,LAX,29,0,58,337,0,0
2017,1,3,2017/1/11,UA,207,SFO,LAX,-3,0,64,337,0,0
2017,1,3,2017/1/11,UA,222,SFO,LAX,-10,0,60,337,0,0
2017,1,3,2017/1/11,UA,256,SFO,LAX,-14,0,60,337,0,0
2017,1,3,2017/1/11,UA,281,SFO,LAX,-14,0,56,337,0,0
2017,1,3,2017/1/11,UA,398,LAX,SFO,-2,0,54,337,0,0
2017,1,3,2017/1/11,UA,414,LAX,SFO,-22,0,61,337,0,0
2017,1,3,2017/1/11,UA,420,LAX,SFO,4,0,61,337,0,0
2017,1,3,2017/1/11,UA,444,LAX,SFO,2,0,65,337,0,0
2017,1,3,2017/1/11,UA,449,LAX,SFO,16,0,69,337,0,0
2017,1,3,2017/1/11,UA,460,LAX,SFO,-3,0,57,337,0,0
2017,1,3,2017/1/11,UA,479,SFO,LAX,5,0,61,337,0,0
2017,1,3,2017/1/11,UA,480,LAX,SFO,-15,0,55,337,0,0
2017,1,3,2017/1/11,UA,481,LAX,SFO,0,0,59,337,0,0
2017,1,3,2017/1/11,UA,502,LAX,SFO,-24,0,60,337,0,0
2017,1,3,2017/1/11,UA,525,SFO,LAX,1,0,62,337,0,0
2017,1,3,2017/1/11,UA,708,LAX,SFO,-17,0,64,337,0,0
2017,1,3,2017/1/11,UA,731,LAX,SFO,6,0,54,337,0,0
2017,1,3,2017/1/11,UA,750,SFO,LAX,-18,0,51,337,0,0
2017,1,3,2017/1/11,UA,814,SFO,LAX,-1,0,57,337,0,0
2017,1,3,2017/1/11,UA,816,SFO,LAX,16,0,59,337,0,0
2017,1,3,2017/1/11,UA,937,SFO,LAX,-15,0,54,337,0,0
2017,1,3,2017/1/11,UA,1447,SFO,LAX,-3,0,58,337,0,0
2017,1,3,2017/1/11,UA,1749,SFO,LAX,10,0,60,337,0,0
2017,1,3,2017/1/11,UA,1845,LAX,SFO,26,0,61,337,0,0
2017,1,2,2017/1/10,UA,207,SFO,LAX,-2,0,57,337,0,0
2017,1,2,2017/1/10,UA,222,SFO,LAX,51,0,55,337,0,0
2017,1,2,2017/1/10,UA,256,SFO,LAX,37,0,57,337,21,0
2017,1,2,2017/1/10,UA,281,SFO,LAX,150,0,54,337,98,0
2017,1,2,2017/1/10,UA,398,LAX,SFO,33,0,61,337,0,0
2017,1,2,2017/1/10,UA,414,LAX,SFO,9,0,65,337,0,0
2017,1,2,2017/1/10,UA,420,LAX,SFO,30,0,73,337,1,0
2017,1,2,2017/1/10,UA,444,LAX,SFO,0,0,67,337,0,0
2017,1,2,2017/1/10,UA,449,LAX,SFO,23,0,67,337,0,0
